Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Ibipitanga,Todas,9º ano,Matemática,96,83.33,37.66,47.01,15.33,0,15.33,12.2
Ibiquera,Todas,9º ano,Matemática,52,84.62,66.04000000000001,31.65,2.31,0,2.31,0.08
Ibirapitanga,Todas,9º ano,Matemática,94,86.17,46,49.41,4.59,0,4.59,2.67
Ibirapuã,Todas,9º ano,Matemática,63,87.3,9.41,78.64,9.880000000000001,2.07,11.97,-3.17
Ibirataia,Todas,9º ano,Matemática,321,70.72,45.31,50.9,3.79,0,3.79,-4.69
Ibitiara,Todas,9º ano,Matemática,86,95.34999999999999,27.14,61.24,11.62,0,11.62,7.52
Ibititá,Todas,9º ano,Matemática,117,81.2,43.5,52.46,4.04,0,4.04,0.28
Ibotirama,Todas,9º ano,Matemática,296,86.48999999999999,50.23,47.07,2.33,0.37,2.7,0.1
Ichu,Todas,9º ano,Matemática,36,88.89,31.16,58.01,10.83,0,10.83,9.109999999999999
Igaporã,Todas,9º ano,Matemática,107,84.11,31.88,59.4,7.67,1.05,8.720000000000001,-1.58
Igrapiúna,Todas,9º ano,Matemática,242,83.06,50.38,48.77,0.85,0,0.85,0.47
Iguaí,Todas,9º ano,Matemática,190,85.26000000000001,42.22,50,7.22,0.5600000000000001,7.77,4.05
Ilhéus,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,32.41,57.53,9.69,0.37,10.06,5.81
Inhambupe,Todas,9º ano,Matemática,260,78.45999999999999,57.77,40.21,2.02,0,2.02,0.96
Ipecaetá,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,66.43000000000001,32.79,0.78,0,0.78,0.78
Ipiaú,Todas,9º ano,Matemática,498,85.34,39.37,52.67,7.96,0,7.96,3.95
Ipirá,Todas,9º ano,Matemática,193,87.56,32.69,60.01,6.69,0.61,7.3,4.87
Ipupiara,Todas,9º ano,Matemática,120,94.17,27.57,58.64,13.79,0,13.79,-2.04
Irajuba,Todas,9º ano,Matemática,31,77.42,24.99,66.67,8.34,0,8.34,6.94
Iramaia,Todas,9º ano,Matemática,57,96.48999999999999,43.12,54.91,1.97,0,1.97,0.59
Iraquara,Todas,9º ano,Matemática,143,81.12,35.94,54.08,9.08,0.9,9.970000000000001,1.46
Irará,Todas,9º ano,Matemática,226,88.94,27.15,64.81999999999999,6.15,1.88,8.029999999999999,2.63
Irecê,Todas,9º ano,Matemática,592,85.98,28.77,60.41,9.720000000000001,1.1,10.82,1.53
Itabela,Todas,9º ano,Matemática,411,75.43000000000001,38.44,54.33,7.23,0,7.23,2.47
Itaberaba,Todas,9º ano,Matemática,850,77.06,48.27,47.16,4.15,0.42,4.57,0.65
Itabuna,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,39.71,52.46,7.27,0.5600000000000001,7.83,3.37
Itacaré,Todas,9º ano,Matemática,223,73.09,48.83,48.13,2.47,0.57,3.04,1.17
Itaeté,Todas,9º ano,Matemática,167,85.63,40.43,54.18,3.48,1.91,5.39,0.31
Itagi,Todas,9º ano,Matemática,176,89.77,56.5,42.34,1.16,0,1.16,1.16
Itagibá,Todas,9º ano,Matemática,115,86.09,26.83,62.39,9.779999999999999,1,10.78,9.51
Itagimirim,Todas,9º ano,Matemática,59,91.53,39.91,56.8,3.29,0,3.29,1.77
Itaguaçu Da Bahia,Todas,9º ano,Matemática,63,63.49,43.86,53.88,2.26,0,2.26,0.52
Itaju Do Colônia,Todas,9º ano,Matemática,113,74.34,58.14,38.07,3.79,0,3.78,3.79
Itajuípe,Todas,9º ano,Matemática,189,84.66,45.21,51.36,3.43,0,3.43,-1.69
Itamaraju,Todas,9º ano,Matemática,620,78.87,45.33,48.92,5.37,0.38,5.75,1.39
Itamari,Todas,9º ano,Matemática,121,78.51000000000001,56.7,41.63,1.67,0,1.67,-1.12
Itambé,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,42.26,54.11,3.21,0.42,3.62,3.08
Itanagra,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,50,46.89,3.11,0,3.11,3.11
Itanhém,Todas,9º ano,Matemática,235,86.38,30.71,54.73,12.76,1.8,14.57,-3.49
Itaparica,Todas,9º ano,Matemática,227,85.45999999999999,45.39,53.13,1.48,0,1.48,0.6899999999999999
Itapé,Todas,9º ano,Matemática,122,74.59,50.88,45.34,3.78,0,3.78,3.78
Itapebi,Todas,9º ano,Matemática,161,74.53,51.89,43.83,4.28,0,4.28,-4.4
Itapetinga,Todas,9º ano,Matemática,654,86.23999999999999,38.5,55.69,5.81,0,5.81,0.14
Itapicuru,Todas,9º ano,Matemática,189,76.72,46.32,48.79,4.27,0.62,4.89,0.05
Itapitanga,Todas,9º ano,Matemática,94,65.95999999999999,50.4,43.95,4.52,1.13,5.65,-4.32
Itaquara,Todas,9º ano,Matemática,80,91.25,33.96,60.81,5.23,0,5.23,3.15
Itarantim,Todas,9º ano,Matemática,268,72.76000000000001,45.66,47.38,6.96,0,6.96,6.5
Itatim,Todas,9º ano,Matemática,178,74.72,24.81,62.44,12.75,0,12.75,0.35
Itiruçu,Todas,9º ano,Matemática,128,88.28,50.63,47.64,1.73,0,1.73,-3.61
Itiúba,Todas,9º ano,Matemática,165,70.3,59,39.51,1.49,0,1.49,0.76
Itororó,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,51.27,47.64,1.09,0,1.09,0.6899999999999999
Ituaçu,Todas,9º ano,Matemática,102,84.31,40.3,56.03,3.67,0,3.67,-3.05
Ituberá,Todas,9º ano,Matemática,304,85.2,30.98,63.72,4.59,0.71,5.3,5.3
Iuiú,Todas,9º ano,Matemática,130,99.23,33.49,60.35,5.41,0.75,6.16,0.17
Jaborandi,Todas,9º ano,Matemática,101,85.15000000000001,49.98,44.11,5.91,0,5.91,1.54
Jacaraci,Todas,9º ano,Matemática,102,97.06,16.13,60.44,19.22,4.21,23.43,-8.94
Jacobina,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,32.58,59.34,7.09,0.99,8.08,3.55
Jaguaquara,Todas,9º ano,Matemática,581,87.09,34.81,57.19,8,0,8,0.64
Jaguarari,Todas,9º ano,Matemática,170,89.41,30.84,56.04,11.87,1.25,13.12,11.28
Jaguaripe,Todas,9º ano,Matemática,22,77.27,35.31,64.69,0,0,0,0.49
Jandaíra,Todas,9º ano,Matemática,91,85.70999999999999,41.99,56.59,1.42,0,1.42,-1.76
Jequié,Todas,9º ano,Matemática,1465,84.98,37.45,53.8,7.63,1.12,8.75,0.63
Jeremoabo,Todas,9º ano,Matemática,269,89.95999999999999,50.73,47.99,1.28,0,1.28,-2.04
Jiquiriçá,Todas,9º ano,Matemática,164,82.31999999999999,48.08,47.84,4.08,0,4.08,-2.74
Jitaúna,Todas,9º ano,Matemática,191,88.48,33.98,54.97,10.44,0.61,11.04,8.33
João Dourado,Todas,9º ano,Matemática,170,84.70999999999999,33.28,60.46,6.26,0,6.26,0.47
Juazeiro,Todas,9º ano,Matemática,2206,82.37,31.11,59.67,8.85,0.37,9.220000000000001,2.75
Jucuruçu,Todas,9º ano,Matemática,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*
Jussara,Todas,9º ano,Matemática,132,93.18000000000001,54.12,45.1,0.78,0,0.78,0.58
Jussari,Todas,9º ano,Matemática,69,75.36,45.96,48.38,5.66,0,5.66,4.11
Jussiape,Todas,9º ano,Matemática,54,92.59,40.9,59.1,0,0,0,-12.23
Lafaiete Coutinho,Todas,9º ano,Matemática,38,94.73999999999999,47.23,50,2.77,0,2.77,-3.9
Lagoa Real,Todas,9º ano,Matemática,135,76.3,44.31,53.17,2.52,0,2.52,-2.21
Laje,Todas,9º ano,Matemática,161,90.06,44.85,49.77,5.38,0,5.37,1.67
Lajedão,Todas,9º ano,Matemática,82,82.93000000000001,40.17,54.28,5.55,0,5.55,0.02
Lajedinho,Todas,9º ano,Matemática,62,77.42,37.33,62.67,0,0,0,-8.32
Lajedo Do Tabocal,Todas,9º ano,Matemática,89,78.65000000000001,43.25,51.17,5.58,0,5.58,3.95
Lamarão,Todas,9º ano,Matemática,55,96.36,41.16,54.88,3.96,0,3.96,1.75
Lapão,Todas,9º ano,Matemática,169,86.39,36.26,55.86,7.27,0.61,7.87,3.16
Lauro De Freitas,Todas,9º ano,Matemática,2072,79.48999999999999,42.87,52.16,4.92,0.05,4.97,0.8
Lençóis,Todas,9º ano,Matemática,73,86.3,23.84,65.33,7.86,2.97,10.83,5.47
Licínio De Almeida,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,12.25,51.13,29.36,7.26,36.62,18.16
Livramento De Nossa Senhora,Todas,9º ano,Matemática,319,88.40000000000001,29.38,59.41,10.57,0.64,11.21,3.43
Luís Eduardo Magalhães,Todas,9º ano,Matemática,872,83.26000000000001,18.19,58.61,20.74,2.46,23.21,9.02
Macajuba,Todas,9º ano,Matemática,214,85.98,46.47,50.23,3.3,0,3.3,-0.39
Macarani,Todas,9º ano,Matemática,168,88.69,32.86,57.15,9.99,0,9.99,1.15
Macaúbas,Todas,9º ano,Matemática,199,90.95,22.76,59.9,15.1,2.24,17.34,6.53
Macururé,Todas,9º ano,Matemática,31,100,64.77,35.23,0,0,0,-2.04
Madre De Deus,Todas,9º ano,Matemática,253,89.72,30.83,55.25,13.51,0.41,13.92,9.25
Maetinga,Todas,9º ano,Matemática,110,85.45,25.51,69.28,5.21,0,5.21,-1.21
Maiquinique,Todas,9º ano,Matemática,126,92.86,40.7,50.05,8.42,0.83,9.25,2.08
Mairi,Todas,9º ano,Matemática,180,78.33,37.25,46.92,13.55,2.28,15.82,3.19
Malhada,Todas,9º ano,Matemática,81,86.42,36.36,53.94,9.699999999999999,0,9.699999999999999,7.8
Malhada De Pedras,Todas,9º ano,Matemática,99,89.90000000000001,32.86,58.29,8.85,0,8.85,6.31
Manoel Vitorino,Todas,9º ano,Matemática,117,83.76000000000001,61.53,37.38,1.09,0,1.09,-1.26
Mansidão,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,66.44,33.56,0,0,0,-1.06
Maracás,Todas,9º ano,Matemática,334,67.37,36.64,52.68,10.24,0.44,10.67,-0.09
Maragogipe,Todas,9º ano,Matemática,387,82.95,57.87,41.74,0.39,0,0.4,-0.2
Maraú,Todas,9º ano,Matemática,57,94.73999999999999,33.53,58.24,8.23,0,8.24,7.78
Marcionílio Souza,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,35.61,57.31,7.08,0,7.08,0.39
Mascote,Todas,9º ano,Matemática,184,76.63,54.36,44.98,0.66,0,0.66,0.73
Mata De São João,Todas,9º ano,Matemática,581,89.33,32.11,59.66,7.35,0.88,8.23,0.28
Matina,Todas,9º ano,Matemática,112,85.70999999999999,41.47,49.84,7.74,0.95,8.69,4.55
Medeiros Neto,Todas,9º ano,Matemática,235,87.23,32.24,57.53,9.300000000000001,0.93,10.23,0.62
Miguel Calmon,Todas,9º ano,Matemática,190,88.42,38.89,54.49,4.88,1.74,6.62,0.91
Milagres,Todas,9º ano,Matemática,130,82.31,61.01,35.19,3.8,0,3.79,-1.45
Mirangaba,Todas,9º ano,Matemática,149,75.17,59.65,35.48,4.03,0.84,4.87,2.16
Mirante,Todas,9º ano,Matemática,78,92.31,23.41,61.35,15.24,0,15.24,9.6
Monte Santo,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,50.17,44.19,5.23,0.41,5.64,3.05
Morpará,Todas,9º ano,Matemática,39,87.18000000000001,46.79,50,3.21,0,3.21,3.21
Morro Do Chapéu,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,30.8,54.89,13.88,0.43,14.31,12.18
Mortugaba,Todas,9º ano,Matemática,48,89.58,18.42,50.98,28.23,2.37,30.61,16.53
Mucugê,Todas,9º ano,Matemática,25,76,31.58,63.17,5.25,0,5.25,0.76
Mucuri,Todas,9º ano,Matemática,305,79.67,31.83,60.49,7.68,0,7.68,0.3
Mulungu Do Morro,Todas,9º ano,Matemática,140,88.56999999999999,60.31,35.76,3.93,0,3.93,2.11
Mundo Novo,Todas,9º ano,Matemática,170,85.88,33.97,58.99,5.76,1.28,7.04,6.5
Muniz Ferreira,Todas,9º ano,Matemática,118,97.45999999999999,54.59,45.41,0,0,0,-2.72
Muquém De São Francisco,Todas,9º ano,Matemática,91,89.01000000000001,71.81,26.83,1.36,0,1.36,1.36
Muritiba,Todas,9º ano,Matemática,122,75.41,56.06,40.88,3.06,0,3.06,1.72
Mutuípe,Todas,9º ano,Matemática,256,86.33,39.6,54.45,5.95,0,5.95,-6.81
Nazaré,Todas,9º ano,Matemática,363,80.44,51.54,47.22,1.24,0,1.24,-0.22
Nilo Peçanha,Todas,9º ano,Matemática,63,90.48,50.57,46.07,3.36,0,3.36,1.05
Nordestina,Todas,9º ano,Matemática,159,88.68000000000001,54.22,42.49,3.29,0,3.28,0.67
Nova Canaã,Todas,9º ano,Matemática,25,68,23.52,70.59,5.89,0,5.89,5.89
Nova Fátima,Todas,9º ano,Matemática,109,83.48999999999999,35.25,56.31,8.44,0,8.44,4.96
Nova Ibiá,Todas,9º ano,Matemática,70,94.29000000000001,43.07,53.82,3.11,0,3.11,-0.6
Nova Itarana,Todas,9º ano,Matemática,63,95.23999999999999,63.81,34.83,1.36,0,1.36,1.36
Nova Redenção,Todas,9º ano,Matemática,103,74.76000000000001,46.2,45.88,7.92,0,7.92,5.84
Nova Soure,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,52.65,46.19,1.16,0,1.16,-1.2
Nova Viçosa,Todas,9º ano,Matemática,457,83.81,38.91,54.56,6.31,0.22,6.54,1.37
Novo Horizonte,Todas,9º ano,Matemática,80,97.5,35.29,55.52,9.19,0,9.19,0.61
Novo Triunfo,Todas,9º ano,Matemática,152,69.08,36.15,59.44,4.41,0,4.4,0.64
Olindina,Todas,9º ano,Matemática,172,77.91,42.19,52.93,4.88,0,4.88,0.8100000000000001
Oliveira Dos Brejinhos,Todas,9º ano,Matemática,161,93.79000000000001,52.44,45.68,1.88,0,1.88,0.35
Ouriçangas,Todas,9º ano,Matemática,123,72.36,45.56,52.49,1.95,0,1.95,0.32
Ourolândia,Todas,9º ano,Matemática,139,64.03,31.93,63.15,4.92,0,4.92,4.92
Palmas De Monte Alto,Todas,9º ano,Matemática,140,94.29000000000001,41.12,47.23,11.65,0,11.65,3.74
Palmeiras,Todas,9º ano,Matemática,102,86.27,48.23,46.42,5.35,0,5.35,-0.7
Paramirim,Todas,9º ano,Matemática,179,87.70999999999999,33.66,56.62,8.609999999999999,1.11,9.710000000000001,1
Paratinga,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,43.8,50.75,5.45,0,5.45,4.36
Paripiranga,Todas,9º ano,Matemática,79,79.75,31.66,63.62,4.72,0,4.72,-2.61
Pau Brasil,Todas,9º ano,Matemática,91,85.70999999999999,49.56,45.92,4.52,0,4.51,-1.84
Paulo Afonso,Todas,9º ano,Matemática,961,84.81,26.23,62.13,10.6,1.04,11.64,4.31
Pé De Serra,Todas,9º ano,Matemática,79,92.41,28.39,56.92,14.69,0,14.69,6.87
Pedro Alexandre,Todas,9º ano,Matemática,94,79.79000000000001,45.8,49.28,4.92,0,4.92,2.3
Piatã,Todas,9º ano,Matemática,104,80.77,30.33,54.16,14.52,0.99,15.51,9.9
Pilão Arcado,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,47.68,48.89,3.43,0,3.43,0
Pindaí,Todas,9º ano,Matemática,204,84.31,39.33,51.16,9.51,0,9.51,2.82
Pindobaçu,Todas,9º ano,Matemática,112,87.5,43.58,50.58,5.84,0,5.84,1.9
Pintadas,Todas,9º ano,Matemática,114,86.84,50.1,42.66,7.24,0,7.24,2.45
Piraí Do Norte,Todas,9º ano,Matemática,104,88.45999999999999,46.58,46.81,6.61,0,6.61,5.39
Piripá,Todas,9º ano,Matemática,106,95.28,30.93,53.98,13.07,2.02,15.1,-2.86
Piritiba,Todas,9º ano,Matemática,148,79.05,41.87,52.34,4.76,1.03,5.79,2.4
Planaltino,Todas,9º ano,Matemática,70,92.86,41.05,47.75,11.2,0,11.2,0
Planalto,Todas,9º ano,Matemática,238,84.45,33.43,57.75,8.390000000000001,0.43,8.82,-1.14
Poções,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,38.84,50.48,9.44,1.24,10.67,7.49
Pojuca,Todas,9º ano,Matemática,320,80.63,37.53,56.3,5.88,0.29,6.18,2.82
Ponto Novo,Todas,9º ano,Matemática,197,71.56999999999999,49.55,46.02,4.43,0,4.43,3.07
Porto Seguro,Todas,9º ano,Matemática,898,86.75,41.62,51.55,6.47,0.36,6.82,3.44
Potiraguá,Todas,9º ano,Matemática,63,98.41,32.13,62.12,5.75,0,5.75,4.22
Prado,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,36.44,54.99,8.57,0,8.57,1.63
Presidente Dutra,Todas,9º ano,Matemática,134,94.78,54.37,41.9,3.73,0,3.73,1.48
Presidente Jânio Quadros,Todas,9º ano,Matemática,100,79,42.33,51.84,5.83,0,5.83,3.77
Presidente Tancredo Neves  ,Todas,9º ano,Matemática,337,81.31,43.26,51.04,5.11,0.59,5.7,2.78
Queimadas,Todas,9º ano,Matemática,220,85,51.08,47.03,1.89,0,1.89,1.15
Quijingue,Todas,9º ano,Matemática,302,84.11,51.2,46.7,2.1,0,2.1,1.41
Quixabeira,Todas,9º ano,Matemática,81,80.25,45.32,47.66,7.02,0,7.02,2.95
Rafael Jambeiro,Todas,9º ano,Matemática,108,90.73999999999999,57.68,40.33,1.99,0,1.99,-1.46
Remanso,Todas,9º ano,Matemática,344,84.59,41.21,50.94,7.22,0.63,7.85,4.32
Retirolândia,Todas,9º ano,Matemática,113,83.19,48.56,49.37,2.07,0,2.07,-1.13
Riachão Das Neves,Todas,9º ano,Matemática,52,92.31,45.76,51.54,2.7,0,2.7,0.14
Riachão Do Jacuípe,Todas,9º ano,Matemática,263,85.55,44.26,51.52,4.22,0,4.22,-1.37
Riacho De Santana,Todas,9º ano,Matemática,173,94.8,22.62,64.25,11.98,1.15,13.14,6.52
